Date,Open,High,Low,Close,Adj Close,Volume
2021-04-16,0.868350,0.872000,0.866200,0.868260,0.868260,0
2021-04-19,0.865970,0.867170,0.858930,0.866130,0.866130,0
2021-04-20,0.860620,0.864190,0.860540,0.860600,0.860600,0
2021-04-21,0.863100,0.864350,0.861250,0.863220,0.863220,0
2021-04-22,0.863900,0.869900,0.863400,0.863990,0.863990,0
2021-04-23,0.868090,0.871710,0.867000,0.868110,0.868110,0
2021-04-26,0.871740,0.871740,0.868200,0.871790,0.871790,0
2021-04-27,0.869320,0.870100,0.867400,0.869270,0.869270,0
2021-04-28,0.869460,0.870800,0.868600,0.869400,0.869400,0
2021-04-29,0.869700,0.870090,0.867400,0.869400,0.869400,0
2021-04-30,0.869090,0.871460,0.868100,0.869100,0.869100,0
2021-05-03,0.870190,0.870850,0.866500,0.870290,0.870290,0
2021-05-04,0.867400,0.868850,0.864640,0.867220,0.867220,0
2021-05-05,0.864800,0.865100,0.862290,0.865000,0.865000,0
2021-05-06,0.863200,0.869720,0.862800,0.863230,0.863230,0
2021-05-07,0.868210,0.869910,0.866450,0.868220,0.868220,0
2021-05-10,0.866710,0.867160,0.859260,0.866740,0.866740,0
2021-05-11,0.858970,0.861270,0.858670,0.859120,0.859120,0
2021-05-12,0.858900,0.859700,0.855900,0.858900,0.858900,0
2021-05-13,0.858800,0.861700,0.858400,0.858790,0.858790,0
2021-05-14,0.859740,0.862600,0.859500,0.859730,0.859730,0
2021-05-17,0.861480,0.863100,0.860000,0.861550,0.861550,0
2021-05-18,0.859070,0.860850,0.858000,0.859190,0.859190,0
2021-05-19,0.861350,0.864180,0.861050,0.861440,0.861440,0
2021-05-20,0.862650,0.864240,0.861700,0.862600,0.862600,0
2021-05-21,0.861580,0.862930,0.858300,0.861600,0.861600,0
2021-05-24,0.861360,0.864860,0.860600,0.861320,0.861320,0
2021-05-25,0.862700,0.867050,0.861900,0.862810,0.862810,0
2021-05-26,0.865900,0.865950,0.863020,0.866000,0.866000,0
2021-05-27,0.863710,0.864560,0.859400,0.863500,0.863500,0
2021-05-28,0.858360,0.860600,0.857400,0.858400,0.858400,0
2021-05-31,0.859540,0.861380,0.858200,0.858400,0.858400,0
2021-06-01,0.859850,0.864470,0.858500,0.859770,0.859770,0
2021-06-02,0.863070,0.863780,0.860000,0.862970,0.862970,0
2021-06-03,0.861490,0.861900,0.858620,0.861530,0.861530,0
2021-06-04,0.859720,0.860010,0.856600,0.859900,0.859900,0
2021-06-07,0.858970,0.861240,0.857800,0.859000,0.859000,0
2021-06-08,0.859810,0.862590,0.859500,0.859880,0.859880,0
2021-06-09,0.860120,0.863770,0.858800,0.860230,0.860230,0
2021-06-10,0.862840,0.864150,0.859300,0.863000,0.863000,0
2021-06-11,0.858960,0.860470,0.856850,0.859000,0.859000,0
2021-06-14,0.857700,0.860430,0.857100,0.857700,0.857700,0
2021-06-15,0.858900,0.862810,0.858200,0.859080,0.859080,0
2021-06-16,0.860950,0.861100,0.857910,0.861010,0.861010,0
2021-06-17,0.857310,0.857900,0.854200,0.857200,0.857200,0
2021-06-18,0.854630,0.859430,0.854100,0.854640,0.854640,0
2021-06-21,0.859000,0.860120,0.855500,0.859090,0.859090,0
2021-06-22,0.855480,0.858010,0.854700,0.855420,0.855420,0
2021-06-23,0.855690,0.856360,0.853070,0.855600,0.855600,0
2021-06-24,0.854140,0.859150,0.853400,0.854000,0.854000,0
2021-06-25,0.857050,0.860300,0.856700,0.857070,0.857070,0
2021-06-28,0.859270,0.859500,0.856730,0.859370,0.859370,0
2021-06-29,0.859450,0.860900,0.858700,0.859400,0.859400,0
2021-06-30,0.859650,0.860830,0.856890,0.859770,0.859770,0
2021-07-01,0.857300,0.861450,0.856500,0.857290,0.857290,0
2021-07-02,0.860900,0.861020,0.858720,0.860890,0.860890,0
2021-07-05,0.857220,0.858040,0.856180,0.857100,0.857100,0
2021-07-06,0.856000,0.857590,0.853610,0.856240,0.856240,0
2021-07-07,0.856390,0.858250,0.854300,0.856360,0.856360,0
2021-07-08,0.854520,0.861740,0.854390,0.854500,0.854500,0
2021-07-09,0.858920,0.859700,0.855500,0.858980,0.858980,0
2021-07-12,0.854190,0.856590,0.853600,0.854130,0.854130,0
2021-07-13,0.854230,0.855730,0.853000,0.854200,0.854200,0
2021-07-14,0.852850,0.853650,0.850440,0.852710,0.852710,0
2021-07-15,0.853800,0.856760,0.851100,0.853700,0.853700,0
2021-07-16,0.854140,0.857200,0.852200,0.854090,0.854090,0
2021-07-19,0.858200,0.864040,0.856940,0.858100,0.858100,0
2021-07-20,0.862500,0.866910,0.862000,0.862600,0.862600,0
2021-07-21,0.864090,0.865730,0.861300,0.864030,0.864030,0
2021-07-22,0.860000,0.860940,0.855020,0.859810,0.859810,0
2021-07-23,0.854740,0.858390,0.854700,0.854690,0.854690,0
2021-07-26,0.855700,0.857270,0.853750,0.855800,0.855800,0
2021-07-27,0.853800,0.855540,0.851430,0.853740,0.853740,0
2021-07-28,0.851290,0.852220,0.849900,0.851440,0.851440,0
2021-07-29,0.851700,0.852000,0.850020,0.851600,0.851600,0
2021-07-30,0.851480,0.853380,0.850990,0.851500,0.851500,0
2021-08-02,0.853790,0.855720,0.853100,0.853870,0.853870,0
2021-08-03,0.854700,0.855050,0.852730,0.854700,0.854700,0
2021-08-04,0.852810,0.853200,0.850400,0.852790,0.852790,0
2021-08-05,0.852180,0.852650,0.849210,0.852160,0.852160,0
2021-08-06,0.849570,0.849800,0.846950,0.849570,0.849570,0
2021-08-09,0.847210,0.848550,0.846200,0.847200,0.847200,0
2021-08-10,0.847510,0.848000,0.845050,0.847400,0.847400,0
2021-08-11,0.846940,0.848300,0.846290,0.847020,0.847020,0
2021-08-12,0.846450,0.848400,0.845860,0.846550,0.846550,0
2021-08-13,0.849660,0.851800,0.849400,0.849680,0.849680,0
2021-08-16,0.850660,0.851500,0.848500,0.850630,0.850630,0
2021-08-17,0.850880,0.853550,0.850690,0.850830,0.850830,0
2021-08-18,0.851980,0.853240,0.850600,0.852000,0.852000,0
2021-08-19,0.851300,0.855830,0.850540,0.851480,0.851480,0
2021-08-20,0.856540,0.858300,0.856300,0.856580,0.856580,0
2021-08-23,0.858410,0.859190,0.855090,0.858500,0.858500,0
2021-08-24,0.855800,0.857170,0.854100,0.855600,0.855600,0
2021-08-25,0.856250,0.856840,0.855100,0.856240,0.856240,0
2021-08-26,0.855130,0.857800,0.854900,0.855150,0.855150,0
2021-08-27,0.858060,0.858900,0.856000,0.857890,0.857890,0
2021-08-30,0.857200,0.858160,0.856690,0.857200,0.857200,0
2021-08-31,0.857360,0.859730,0.856670,0.857200,0.857200,0
2021-09-01,0.858630,0.860220,0.857440,0.858700,0.858700,0
2021-09-02,0.859710,0.860000,0.857600,0.859700,0.859700,0
2021-09-03,0.858160,0.859280,0.856230,0.858110,0.858110,0
2021-09-06,0.857620,0.858560,0.856600,0.857400,0.857400,0
2021-09-07,0.857940,0.861280,0.857500,0.857800,0.857800,0
2021-09-08,0.859440,0.860170,0.857700,0.859430,0.859430,0
2021-09-09,0.858400,0.858800,0.852450,0.858440,0.858440,0
2021-09-10,0.854290,0.854490,0.852060,0.854230,0.854230,0
2021-09-13,0.853430,0.853770,0.851040,0.853430,0.853430,0
2021-09-14,0.853260,0.854010,0.851000,0.853400,0.853400,0
2021-09-15,0.854680,0.856140,0.852920,0.854630,0.854630,0
2021-09-16,0.853530,0.854690,0.850050,0.853390,0.853390,0
2021-09-17,0.852540,0.855230,0.852100,0.852570,0.852570,0
2021-09-20,0.854190,0.858990,0.853900,0.854270,0.854270,0
2021-09-21,0.858310,0.859360,0.856340,0.858290,0.858290,0
2021-09-22,0.858400,0.861090,0.857300,0.858300,0.858300,0
2021-09-23,0.858110,0.858910,0.853500,0.858260,0.858260,0
2021-09-24,0.855700,0.857210,0.854900,0.855600,0.855600,0
2021-09-27,0.857440,0.857650,0.852700,0.857570,0.857570,0
2021-09-28,0.853630,0.863980,0.852540,0.853590,0.853590,0
2021-09-29,0.862900,0.865760,0.861300,0.863100,0.863100,0
2021-09-30,0.864030,0.864160,0.857780,0.863800,0.863800,0
2021-10-01,0.859220,0.862330,0.854400,0.859270,0.859270,0
2021-10-04,0.855100,0.857170,0.853000,0.855100,0.855100,0
2021-10-05,0.853580,0.854420,0.850370,0.853650,0.853650,0
2021-10-06,0.850920,0.852610,0.849400,0.850920,0.850920,0
2021-10-07,0.850080,0.852130,0.847900,0.850100,0.850100,0
2021-10-08,0.848500,0.849890,0.847800,0.848600,0.848600,0
2021-10-11,0.849230,0.849530,0.847210,0.849330,0.849330,0
2021-10-12,0.849840,0.851660,0.847400,0.849800,0.849800,0
2021-10-13,0.849240,0.849540,0.847300,0.849200,0.849200,0
2021-10-14,0.848370,0.848700,0.845400,0.848350,0.848350,0
2021-10-15,0.847890,0.848650,0.842550,0.847920,0.847920,0
2021-10-18,0.842660,0.846270,0.842400,0.842650,0.842650,0
2021-10-19,0.845370,0.846300,0.842350,0.845400,0.845400,0
2021-10-20,0.843270,0.846000,0.842200,0.843200,0.843200,0
2021-10-21,0.842880,0.844350,0.842220,0.842980,0.842980,0
2021-10-22,0.842910,0.846370,0.842000,0.842900,0.842900,0
2021-10-25,0.845550,0.846460,0.842700,0.845600,0.845600,0
2021-10-26,0.843340,0.843380,0.840200,0.843380,0.843380,0
2021-10-27,0.842290,0.846300,0.841900,0.842350,0.842350,0
2021-10-28,0.844590,0.846590,0.842300,0.844610,0.844610,0
2021-10-29,0.846450,0.847200,0.843500,0.846380,0.846380,0
2021-11-01,0.844570,0.847880,0.844100,0.844530,0.844530,0
2021-11-02,0.849320,0.851290,0.849100,0.849400,0.849400,0
2021-11-03,0.850340,0.851220,0.847200,0.850300,0.850300,0
2021-11-04,0.848200,0.856350,0.846550,0.848150,0.848150,0
2021-11-05,0.855290,0.859390,0.854980,0.855380,0.855380,0
2021-11-08,0.857510,0.858730,0.853500,0.857430,0.857430,0
2021-11-09,0.854340,0.856000,0.852100,0.854200,0.854200,0
2021-11-10,0.854650,0.855930,0.853170,0.855000,0.855000,0
2021-11-11,0.856100,0.857230,0.854400,0.856090,0.856090,0
2021-11-12,0.856300,0.856470,0.853190,0.856430,0.856430,0
2021-11-15,0.852770,0.853710,0.849440,0.852720,0.852720,0
2021-11-16,0.847560,0.848130,0.843480,0.847550,0.847550,0
2021-11-17,0.842920,0.843600,0.838500,0.842900,0.842900,0
2021-11-18,0.838970,0.842460,0.838350,0.839000,0.839000,0
2021-11-19,0.842110,0.842600,0.838600,0.842060,0.842060,0
2021-11-22,0.839310,0.840270,0.838060,0.839100,0.839100,0
2021-11-23,0.838900,0.842990,0.838400,0.839040,0.839040,0
2021-11-24,0.840550,0.841380,0.838440,0.840630,0.840630,0
2021-11-25,0.840430,0.843430,0.839800,0.840340,0.840340,0
2021-11-26,0.841800,0.849480,0.841590,0.841800,0.841800,0
2021-11-29,0.846360,0.847570,0.844630,0.846410,0.846410,0
2021-11-30,0.848060,0.852450,0.847250,0.848060,0.848060,0
2021-12-01,0.852080,0.852450,0.849300,0.852100,0.852100,0
2021-12-02,0.852400,0.852570,0.849440,0.852300,0.852300,0
2021-12-03,0.850100,0.854660,0.849280,0.850020,0.850020,0
2021-12-06,0.854070,0.854100,0.850130,0.854000,0.854000,0
2021-12-07,0.850710,0.851000,0.848910,0.850690,0.850690,0
2021-12-08,0.850950,0.858430,0.850800,0.851000,0.851000,0
2021-12-09,0.858700,0.858990,0.854340,0.858740,0.858740,0
2021-12-10,0.853950,0.855210,0.852900,0.853930,0.853930,0
2021-12-13,0.853100,0.853740,0.850100,0.853120,0.853120,0
2021-12-14,0.853880,0.855210,0.851060,0.853870,0.853870,0
2021-12-15,0.850770,0.852430,0.848650,0.850860,0.850860,0
2021-12-16,0.851310,0.852730,0.845350,0.851230,0.851230,0
2021-12-17,0.850690,0.852670,0.849200,0.850570,0.850570,0
2021-12-20,0.849710,0.854940,0.849490,0.849810,0.849810,0
2021-12-21,0.853590,0.854870,0.850040,0.853600,0.853600,0
2021-12-22,0.850580,0.851010,0.848080,0.850590,0.850590,0
2021-12-23,0.848300,0.849800,0.841580,0.848240,0.848240,0
2021-12-24,0.844320,0.846230,0.842890,0.844390,0.844390,0
2021-12-27,0.844100,0.845520,0.842300,0.843580,0.843580,0
